product_id,Screen_Appearance,Voice_Clarity,Signal_Receiving_Strength,App_Comaptiability,product_length,product_width,product_thickness,Overall_Quality
181739,Excellent,Good,AboveAverage,Average,5.28,2.07,0.331,Good
113915,Average,SlightlyPoor,Excellent,Good,5.7,2.72,0.388,Good
137952,VeryPoor,SlightlyGood,VeryGood,VeryGood,4.88,2.57,0.355,Good
202869,Poor,AboveAverage,AboveAverage,AboveAverage,5.68,2.11,0.383,Poor
155551,VeryGood,AboveAverage,SlightlyGood,VeryGood,5.71,2.55,0.384,VeryGood
168447,SlightlyPoor,AboveAverage,Good,VeryPoor,4.61,1.96,0.364,Poor
123706,BelowAverage,Average,VeryPoor,AboveAverage,6.01,2.33,0.313,Poor
200763,VeryPoor,BelowAverage,Excellent,VeryGood,5.95,1.96,0.301,Good
177263,Good,VeryPoor,AboveAverage,Good,5.31,2.56,0.302,Good
174565,VeryPoor,Excellent,SlightlyGood,Poor,4.45,2.41,0.351,Poor
200362,Poor,SlightlyGood,Good,BelowAverage,4.96,2.42,0.389,Good
141959,SlightlyPoor,BelowAverage,Excellent,SlightlyGood,5.88,2.84,0.378,Good
160902,VeryGood,Excellent,SlightlyGood,VeryGood,5.45,2.58,0.38,VeryGood
179507,VeryPoor,VeryPoor,Good,Poor,5.41,2.42,0.318,Poor
111889,Good,Poor,BelowAverage,SlightlyPoor,5.99,2.29,0.386,Poor
190662,Excellent,AboveAverage,VeryPoor,Excellent,5.17,2.43,0.383,Good
140956,SlightlyGood,Poor,Excellent,Average,5.08,2.16,0.364,Good
204900,VeryPoor,Poor,Poor,BelowAverage,5.7,1.97,0.355,Poor
131084,SlightlyGood,VeryGood,AboveAverage,SlightlyGood,4.35,1.8,0.352,Good
120714,Poor,Poor,VeryGood,SlightlyPoor,4.63,1.82,0.371,Poor
186949,Excellent,Good,BelowAverage,SlightlyPoor,4.45,2.61,0.346,Good
137663,Average,BelowAverage,VeryPoor,Excellent,4.87,2.72,0.32,Poor
114330,SlightlyPoor,SlightlyPoor,VeryGood,Good,6.11,2.5,0.359,Good
185211,VeryPoor,VeryGood,Poor,Good,5.19,2.62,0.377,Poor
136403,Good,Excellent,Excellent,Good,6.1,2.4,0.386,VeryGood
129574,VeryGood,AboveAverage,Excellent,Average,5.75,2.04,0.383,Good
193417,Poor,AboveAverage,Average,Good,5.84,1.77,0.333,Good
129347,SlightlyPoor,SlightlyGood,SlightlyGood,Poor,5.38,1.77,0.321,Poor
144962,Average,Excellent,VeryGood,AboveAverage,6,2.21,0.359,Good
130996,BelowAverage,Excellent,Poor,AboveAverage,5.88,2.21,0.336,Good
196159,VeryPoor,SlightlyGood,AboveAverage,BelowAverage,5.66,2.1,0.368,Poor
200034,Excellent,VeryGood,VeryPoor,Average,4.9,2.13,0.314,Good
163229,BelowAverage,Average,SlightlyPoor,Poor,4.73,2.67,0.336,Poor
199947,Excellent,Average,Poor,SlightlyPoor,5.68,2.35,0.396,Poor
160964,Good,AboveAverage,SlightlyGood,SlightlyGood,4.4,2.4,0.373,Good
188066,VeryPoor,Good,AboveAverage,VeryPoor,6.05,2.79,0.322,Poor
114082,VeryGood,AboveAverage,Average,Good,4.7,2.51,0.379,Good
213724,SlightlyGood,VeryPoor,Excellent,VeryGood,5.51,2.05,0.298,Good
201866,Average,Average,BelowAverage,VeryGood,4.59,2.83,0.367,Good
151645,Excellent,VeryGood,SlightlyPoor,Average,4.65,1.97,0.313,Good
122756,Poor,Average,SlightlyGood,Good,4.45,2.51,0.338,Good
174267,Good,Excellent,VeryPoor,BelowAverage,5.06,1.78,0.374,Good
121768,Good,VeryGood,Good,VeryGood,5.45,1.78,0.311,VeryGood
138938,Good,Poor,Average,VeryPoor,5.61,2.46,0.377,Poor
116707,VeryGood,SlightlyPoor,Average,SlightlyPoor,4.76,1.77,0.382,Poor
119403,BelowAverage,Average,SlightlyGood,SlightlyGood,4.4,2.66,0.298,Good
156542,VeryGood,Good,Average,Average,4.86,2.66,0.339,Good
152145,BelowAverage,AboveAverage,Poor,Excellent,6.12,2.3,0.388,Good
114874,BelowAverage,SlightlyPoor,Poor,Average,4.97,2.73,0.322,Poor
209981,SlightlyPoor,Average,SlightlyPoor,VeryPoor,4.97,1.84,0.347,Poor
205533,AboveAverage,SlightlyGood,SlightlyGood,AboveAverage,5.84,2.45,0.333,Good
146907,AboveAverage,Average,SlightlyPoor,VeryPoor,5.19,2.11,0.305,Poor
201157,VeryPoor,BelowAverage,BelowAverage,SlightlyGood,4.67,2.35,0.323,Poor
209466,SlightlyPoor,SlightlyPoor,Poor,Poor,5.42,2.86,0.318,Poor
112007,SlightlyPoor,Excellent,Average,Good,5.42,2.8,0.325,Good
192528,VeryPoor,SlightlyGood,SlightlyPoor,Poor,4.91,2.69,0.364,Poor
157876,SlightlyGood,SlightlyPoor,SlightlyPoor,BelowAverage,5.79,2.46,0.385,Poor
177468,SlightlyPoor,Poor,Good,VeryPoor,5.58,1.98,0.385,Poor
209603,Poor,Excellent,VeryPoor,Average,4.91,2.47,0.395,Poor
195571,BelowAverage,Poor,VeryPoor,SlightlyGood,4.27,2.39,0.35,Poor
120790,Poor,BelowAverage,Excellent,AboveAverage,4.7,2.57,0.326,Good
195195,Good,Average,Good,Good,5.17,2.53,0.364,Good
196708,VeryPoor,BelowAverage,SlightlyGood,BelowAverage,5.79,2.12,0.391,Poor
209166,BelowAverage,SlightlyGood,SlightlyPoor,VeryPoor,4.51,2.16,0.392,Poor
138699,SlightlyPoor,VeryGood,Good,VeryGood,5.63,2.54,0.356,Good
122164,Average,Average,Average,VeryPoor,5.79,2.07,0.349,Poor
213471,Average,SlightlyPoor,Average,Excellent,5.11,2.29,0.329,Good
187268,Good,Good,Average,Poor,5.17,2.71,0.392,Good
135953,Excellent,VeryPoor,Average,SlightlyGood,5.77,2.3,0.372,Good
208143,BelowAverage,Good,VeryGood,SlightlyGood,5.16,2.12,0.374,Good
115974,VeryGood,VeryPoor,SlightlyGood,SlightlyGood,5.33,2.24,0.328,Good
192512,Good,AboveAverage,Good,Poor,5.43,1.82,0.314,Good
140474,Excellent,AboveAverage,Average,VeryGood,5.25,2.4,0.392,Good
201047,BelowAverage,AboveAverage,SlightlyGood,Excellent,5.98,2.15,0.336,Good
201639,VeryGood,SlightlyPoor,SlightlyPoor,VeryGood,4.49,2.58,0.339,Good
191286,Excellent,SlightlyPoor,Excellent,Poor,4.33,2.09,0.379,Good
147240,Excellent,Excellent,Good,VeryGood,5.06,2.7,0.317,VeryGood
160406,SlightlyGood,Average,VeryGood,Average,4.29,1.9,0.327,Good
139090,VeryPoor,BelowAverage,SlightlyGood,SlightlyGood,5.24,2.74,0.368,Poor
201160,BelowAverage,Poor,AboveAverage,Good,6.05,2.45,0.369,Poor
146671,Average,BelowAverage,Excellent,BelowAverage,5.84,2.84,0.346,Good
132258,BelowAverage,SlightlyGood,BelowAverage,Good,5.32,1.94,0.342,Good
125314,Excellent,Excellent,SlightlyGood,VeryPoor,4.48,2.32,0.385,Good
159061,SlightlyPoor,Excellent,Excellent,AboveAverage,5.21,2.77,0.361,Good
209503,VeryGood,BelowAverage,Average,AboveAverage,5.18,2.42,0.299,Good
180084,Poor,VeryGood,VeryGood,BelowAverage,4.26,2.14,0.359,Good
205303,Average,AboveAverage,SlightlyPoor,Good,5.5,2.41,0.382,Good
164247,VeryGood,SlightlyPoor,BelowAverage,VeryGood,5.84,1.99,0.338,Good
148989,SlightlyPoor,Good,VeryPoor,SlightlyPoor,5.11,2.51,0.306,Poor
213313,VeryGood,AboveAverage,BelowAverage,SlightlyPoor,5.93,2.59,0.308,Good
167704,AboveAverage,VeryGood,Good,VeryGood,5.14,2.05,0.356,VeryGood
143355,Good,Poor,Excellent,SlightlyGood,4.22,2.53,0.318,Good
139990,AboveAverage,SlightlyPoor,Average,Good,4.81,2.24,0.344,Good
184725,Good,Poor,Average,BelowAverage,5.22,2.09,0.332,Poor
111450,AboveAverage,Excellent,VeryPoor,SlightlyPoor,6.06,2.49,0.3,Poor
118069,AboveAverage,SlightlyGood,Average,VeryGood,4.85,1.89,0.385,Good
210529,Excellent,BelowAverage,Excellent,Average,5.64,1.98,0.385,Good
182589,BelowAverage,AboveAverage,Good,BelowAverage,4.62,2.13,0.385,Good
180638,Good,AboveAverage,SlightlyGood,SlightlyPoor,4.88,2.76,0.328,Good
112532,Good,Poor,BelowAverage,VeryGood,4.22,2.14,0.382,Good
155350,VeryGood,Good,BelowAverage,SlightlyGood,5.48,2.43,0.386,Good
206821,VeryPoor,AboveAverage,SlightlyGood,Good,4.49,2.25,0.35,Good
140869,SlightlyGood,Poor,SlightlyGood,SlightlyGood,6.17,1.81,0.363,Good
147658,Good,SlightlyGood,VeryPoor,VeryGood,6.05,1.86,0.373,Good
135689,Good,VeryPoor,Poor,AboveAverage,4.64,2.11,0.386,Poor
196216,AboveAverage,VeryGood,Excellent,Excellent,5.16,2.24,0.299,VeryGood
152068,Excellent,Average,VeryGood,BelowAverage,5.65,1.81,0.304,Good
159780,Excellent,SlightlyPoor,AboveAverage,SlightlyGood,4.23,2.74,0.352,Good
153464,AboveAverage,VeryPoor,VeryPoor,AboveAverage,5.98,2.6,0.325,Poor
117798,Good,VeryGood,SlightlyGood,Poor,4.54,2.11,0.309,Good
205792,Excellent,Excellent,Excellent,Excellent,5.11,1.9,0.384,VeryGood
174798,BelowAverage,Average,SlightlyGood,VeryGood,5.16,2.7,0.323,Good
136258,VeryGood,VeryPoor,Excellent,Poor,5.7,2.4,0.335,Good
143069,SlightlyPoor,VeryGood,SlightlyGood,Excellent,4.49,2.69,0.382,Good
172220,Good,Average,AboveAverage,Good,4.97,1.86,0.335,Good
183199,Average,VeryPoor,Excellent,VeryPoor,4.21,2.2,0.298,Poor
140753,SlightlyPoor,VeryPoor,SlightlyGood,AboveAverage,5.34,2.8,0.325,Poor
150387,SlightlyGood,SlightlyPoor,Poor,VeryGood,5.85,1.82,0.382,Good
113005,Excellent,BelowAverage,VeryGood,SlightlyGood,5.9,2.81,0.343,Good
211567,VeryGood,SlightlyGood,Poor,BelowAverage,5.35,2.13,0.327,Good
115549,Excellent,SlightlyGood,VeryPoor,Excellent,4.41,2.02,0.334,Good
133011,SlightlyGood,Average,VeryPoor,VeryGood,5.84,2.37,0.318,Good
157511,BelowAverage,Good,SlightlyGood,Good,4.57,2.37,0.34,Good
172962,VeryGood,Good,Good,Good,5.66,2.7,0.364,VeryGood
143326,Good,SlightlyGood,AboveAverage,SlightlyPoor,6.09,2.82,0.311,Good
170014,VeryPoor,VeryGood,Excellent,Average,5.05,2.78,0.353,Good
212744,VeryGood,Good,SlightlyGood,Poor,4.64,1.79,0.387,Good
146939,SlightlyPoor,Good,VeryGood,Good,5.46,2.32,0.375,Good
155543,AboveAverage,AboveAverage,Excellent,SlightlyGood,5.16,1.91,0.332,Good
137384,Average,SlightlyPoor,Excellent,Average,4.97,1.98,0.305,Good
158083,Excellent,Poor,Average,Poor,5.52,2.02,0.358,Poor
206406,Good,VeryGood,BelowAverage,BelowAverage,5.78,2.27,0.387,Good
152632,Poor,Excellent,SlightlyPoor,VeryGood,5.35,2.35,0.309,Good
142073,SlightlyPoor,VeryGood,VeryPoor,Average,5.27,2.66,0.347,Poor
121311,BelowAverage,AboveAverage,Excellent,SlightlyGood,4.28,1.94,0.319,Good
114962,BelowAverage,VeryPoor,SlightlyGood,BelowAverage,4.83,2.2,0.322,Poor
148700,BelowAverage,SlightlyGood,Good,VeryPoor,5.57,2.77,0.306,Poor
139661,Excellent,VeryPoor,Average,SlightlyGood,5.86,1.95,0.34,Good
143372,VeryGood,Excellent,SlightlyPoor,Poor,5.97,2.59,0.35,Good
155404,SlightlyGood,SlightlyPoor,SlightlyGood,AboveAverage,5.07,1.82,0.367,Good
120698,BelowAverage,BelowAverage,SlightlyPoor,VeryGood,6.14,2.45,0.37,Poor
168800,VeryGood,VeryPoor,BelowAverage,Average,5.78,2.05,0.371,Poor
142931,SlightlyGood,VeryGood,VeryGood,AboveAverage,4.51,2.5,0.369,VeryGood
174826,VeryPoor,VeryPoor,VeryPoor,SlightlyPoor,5.47,2.84,0.368,Poor
136292,AboveAverage,SlightlyPoor,Good,VeryPoor,5.89,1.85,0.343,Poor
169152,BelowAverage,Poor,SlightlyPoor,VeryGood,4.98,1.93,0.351,Poor
111461,Excellent,Average,SlightlyPoor,AboveAverage,4.33,1.9,0.317,Good
189887,VeryPoor,Average,Excellent,AboveAverage,5.93,2.88,0.346,Good
183670,Excellent,BelowAverage,Excellent,Poor,4.86,2.32,0.384,Good
170050,Excellent,VeryPoor,SlightlyGood,SlightlyGood,4.68,2.13,0.352,Good
182792,VeryPoor,Average,Excellent,SlightlyGood,4.9,2.1,0.387,Good
146928,Good,Good,VeryGood,VeryPoor,4.48,2.32,0.397,Good
202511,Excellent,Average,VeryPoor,SlightlyPoor,5.34,2.25,0.357,Poor
182093,SlightlyPoor,AboveAverage,Good,SlightlyGood,4.62,2.1,0.386,Good
143785,BelowAverage,AboveAverage,VeryPoor,SlightlyPoor,5.57,2.17,0.315,Poor
114957,Average,BelowAverage,Good,Excellent,6.13,2.72,0.343,Good
197254,SlightlyPoor,VeryPoor,AboveAverage,SlightlyPoor,4.38,2.47,0.31,Poor
168125,VeryPoor,Poor,BelowAverage,Good,5.91,2.15,0.309,Poor
184684,VeryGood,BelowAverage,BelowAverage,BelowAverage,5.33,2.83,0.394,Good
154412,BelowAverage,AboveAverage,AboveAverage,VeryPoor,5.38,2.35,0.325,Poor
174133,Poor,VeryPoor,VeryPoor,Poor,5.95,2.4,0.364,Poor
146692,Poor,SlightlyPoor,VeryGood,Average,5.94,2.42,0.378,Poor
127992,SlightlyPoor,Average,SlightlyGood,SlightlyGood,4.88,1.83,0.372,Good
139558,Excellent,AboveAverage,Excellent,Poor,5.61,2.49,0.336,Good
174393,Excellent,Poor,VeryPoor,VeryPoor,6.04,2.08,0.379,Poor
141404,BelowAverage,SlightlyGood,Good,SlightlyPoor,4.25,1.81,0.328,Good
143868,Poor,SlightlyGood,Poor,VeryPoor,5.11,2.73,0.31,Poor
165802,SlightlyGood,VeryGood,AboveAverage,AboveAverage,5.56,1.83,0.319,Good
126308,VeryGood,VeryPoor,Excellent,SlightlyPoor,6.03,2.31,0.391,Good
199922,VeryGood,Poor,Poor,BelowAverage,5.31,2.53,0.373,Poor
133119,VeryPoor,Good,AboveAverage,Excellent,5.91,2.74,0.373,Good
169990,Good,Good,AboveAverage,VeryGood,5.27,2.6,0.325,VeryGood
121094,BelowAverage,VeryGood,SlightlyPoor,Excellent,5.97,2.44,0.3,Good
142012,BelowAverage,Poor,AboveAverage,Good,5.5,2.52,0.316,Poor
205641,BelowAverage,BelowAverage,Average,AboveAverage,4.71,2.42,0.391,Poor
196501,Good,Good,AboveAverage,BelowAverage,4.53,2.45,0.298,Good
206939,SlightlyPoor,Poor,Excellent,AboveAverage,6.04,2.4,0.355,Good
175491,Poor,VeryPoor,BelowAverage,Excellent,5.49,2.41,0.301,Poor
179507,VeryPoor,VeryGood,VeryPoor,SlightlyPoor,5.72,2.27,0.298,Poor
185527,AboveAverage,SlightlyPoor,Good,SlightlyGood,4.77,2.1,0.33,Good
209833,Good,SlightlyPoor,SlightlyGood,Poor,4.55,2.2,0.323,Poor
206543,SlightlyGood,Average,SlightlyGood,VeryPoor,5.9,2.79,0.372,Poor
166526,AboveAverage,SlightlyGood,BelowAverage,Excellent,4.45,2.55,0.373,Good
129153,AboveAverage,Poor,Poor,Poor,4.93,1.98,0.35,Poor
209900,Excellent,SlightlyGood,VeryGood,BelowAverage,4.7,2.37,0.303,Good
121187,VeryPoor,Excellent,SlightlyPoor,VeryPoor,5.63,2.13,0.317,Poor
120133,Excellent,VeryPoor,SlightlyGood,AboveAverage,5.51,2.09,0.336,Good
168873,Excellent,SlightlyGood,AboveAverage,VeryPoor,5.39,2.13,0.304,Good
134853,Excellent,VeryGood,SlightlyPoor,Average,5,2.03,0.371,Good
152333,BelowAverage,VeryPoor,SlightlyGood,SlightlyPoor,5.38,2.73,0.299,Poor
204037,Good,Average,BelowAverage,BelowAverage,4.84,2.33,0.355,Good
156892,VeryGood,BelowAverage,Poor,Good,5.88,1.95,0.375,Good
190200,Poor,Poor,Excellent,Good,5.16,2.48,0.384,Good
202469,Good,Average,SlightlyPoor,BelowAverage,4.2,2.26,0.331,Poor
213131,SlightlyPoor,Excellent,BelowAverage,AboveAverage,4.77,2.73,0.372,Good
158510,AboveAverage,SlightlyGood,Average,Poor,4.63,2.18,0.3,Poor
134925,Average,VeryPoor,SlightlyPoor,Good,6.18,2.26,0.301,Poor
133729,Excellent,Good,Average,AboveAverage,5.16,2.82,0.368,Good
138823,Excellent,VeryPoor,VeryGood,Excellent,4.96,2.32,0.308,Good
132397,Good,AboveAverage,BelowAverage,VeryPoor,5.21,2.65,0.333,Poor
139587,SlightlyGood,Excellent,VeryGood,Good,5.56,2.35,0.318,VeryGood
164620,BelowAverage,SlightlyGood,Excellent,AboveAverage,4.78,2.44,0.381,Good
195557,Good,Average,VeryPoor,VeryGood,6.06,2.78,0.316,Good
124465,Excellent,Poor,Good,AboveAverage,4.32,2.04,0.307,Good
162889,VeryPoor,VeryPoor,SlightlyPoor,BelowAverage,5.22,2.53,0.341,Poor
163199,Excellent,SlightlyPoor,SlightlyPoor,AboveAverage,5.83,1.85,0.328,Good
145079,Poor,SlightlyGood,VeryGood,Poor,4.35,2.65,0.343,Poor
155003,Excellent,SlightlyGood,VeryPoor,Good,5.81,2.01,0.3,Good
135410,Poor,Average,Excellent,Poor,4.94,1.88,0.377,Poor
185981,Excellent,VeryPoor,Good,Excellent,6.11,1.93,0.342,Good
125709,Poor,SlightlyPoor,VeryGood,Poor,4.22,2.03,0.395,Poor
145450,AboveAverage,SlightlyGood,BelowAverage,SlightlyGood,5.88,2.21,0.303,Good
156044,Good,SlightlyGood,SlightlyPoor,SlightlyPoor,6.18,1.97,0.376,Good
154218,AboveAverage,Average,Good,AboveAverage,4.43,2.56,0.315,Good
213386,SlightlyPoor,AboveAverage,VeryGood,Good,4.29,2.63,0.388,Good
204722,SlightlyPoor,VeryGood,VeryPoor,SlightlyGood,5.82,2.84,0.32,Poor
193540,Good,AboveAverage,VeryPoor,Good,4.78,2.5,0.379,Good
130485,Average,BelowAverage,Poor,Average,4.75,2.62,0.338,Poor
172997,Good,VeryGood,Average,AboveAverage,4.87,2.31,0.367,Good
126424,SlightlyPoor,Average,Average,Average,4.94,2.65,0.345,Poor
118741,Average,Good,Excellent,VeryPoor,5.42,2.51,0.327,Good
200566,Average,Poor,VeryGood,VeryPoor,4.2,2.11,0.373,Poor
168698,AboveAverage,SlightlyGood,SlightlyGood,Excellent,5.99,2.13,0.394,Good
114561,SlightlyPoor,SlightlyGood,Poor,AboveAverage,4.62,2.46,0.333,Poor
186203,AboveAverage,VeryGood,VeryGood,VeryPoor,5.17,2.28,0.302,Good
184266,BelowAverage,Average,SlightlyGood,VeryGood,4.88,1.89,0.347,Good
115391,VeryGood,Excellent,SlightlyGood,Good,4.61,1.88,0.313,VeryGood
177208,SlightlyGood,BelowAverage,SlightlyPoor,SlightlyGood,5.21,2.22,0.309,Good
214518,VeryGood,Good,SlightlyGood,AboveAverage,5.58,2.49,0.342,Good
147738,SlightlyPoor,BelowAverage,Poor,Average,5.72,2.12,0.313,Poor
149525,SlightlyPoor,SlightlyGood,VeryPoor,VeryPoor,4.62,2.64,0.328,Poor
159433,Poor,AboveAverage,Poor,Good,4.82,2.62,0.308,Poor
194623,SlightlyPoor,Poor,BelowAverage,AboveAverage,4.28,2.15,0.364,Poor
128954,BelowAverage,AboveAverage,Good,VeryGood,5.57,2.02,0.366,Good
117963,Good,Poor,SlightlyGood,Average,5.93,1.92,0.343,Good
145855,Excellent,SlightlyPoor,SlightlyPoor,VeryGood,5.03,2.58,0.389,Good
197361,AboveAverage,BelowAverage,Good,VeryGood,5.84,2.75,0.365,Good
189308,Poor,AboveAverage,VeryGood,Average,5.18,2.48,0.369,Good
119606,Good,VeryGood,AboveAverage,VeryPoor,5.07,2.78,0.381,Good
112278,Good,Average,Poor,Excellent,5.1,2.37,0.342,Good
166033,SlightlyPoor,SlightlyGood,SlightlyGood,SlightlyPoor,5.35,2.59,0.372,Poor
200309,Poor,VeryPoor,AboveAverage,VeryGood,4.57,2.22,0.379,Poor
149718,BelowAverage,Average,Excellent,VeryPoor,5.9,2.84,0.392,Poor
117430,SlightlyGood,AboveAverage,SlightlyGood,BelowAverage,5.72,2.74,0.397,Good
182823,AboveAverage,VeryGood,SlightlyGood,VeryGood,4.69,1.9,0.373,VeryGood
160898,AboveAverage,Average,Excellent,SlightlyGood,4.91,2.31,0.357,Good
135520,VeryPoor,SlightlyPoor,VeryGood,SlightlyPoor,5.75,2.13,0.333,Poor
132998,Average,BelowAverage,AboveAverage,SlightlyPoor,4.22,2.49,0.382,Poor
164441,Good,Excellent,AboveAverage,SlightlyPoor,5.45,2.63,0.393,Good
164747,Average,BelowAverage,BelowAverage,Excellent,4.28,2.67,0.339,Good
159167,Excellent,VeryGood,SlightlyGood,SlightlyPoor,4.93,2.01,0.31,Good
191429,Poor,VeryPoor,VeryPoor,Excellent,6.08,1.94,0.375,Poor
172923,Average,SlightlyGood,AboveAverage,SlightlyPoor,4.92,2.65,0.302,Good
131253,Average,Excellent,VeryPoor,VeryGood,4.32,2.43,0.366,Good
117605,AboveAverage,Average,Poor,SlightlyGood,5.95,2.47,0.316,Poor
178827,SlightlyPoor,Poor,SlightlyGood,SlightlyGood,5.98,2.2,0.305,Poor
113849,AboveAverage,Excellent,SlightlyGood,AboveAverage,4.59,2.6,0.383,Good
179085,VeryGood,BelowAverage,SlightlyGood,Average,5.64,2.17,0.355,Good
185237,Poor,Good,SlightlyPoor,VeryGood,5.73,2.8,0.396,Good
148993,VeryPoor,Excellent,AboveAverage,VeryPoor,4.85,2.09,0.309,Poor
212793,VeryPoor,SlightlyGood,VeryGood,Good,5.45,2.57,0.367,Good
140864,AboveAverage,VeryGood,Average,Excellent,4.4,2.48,0.39,Good
147631,SlightlyGood,Excellent,Excellent,Excellent,4.87,2.06,0.34,VeryGood
194542,VeryPoor,VeryGood,VeryGood,BelowAverage,5.31,2.34,0.343,Good
181855,Poor,Average,SlightlyPoor,AboveAverage,6.07,2.72,0.358,Poor
168955,SlightlyPoor,Good,AboveAverage,Poor,4.78,2.49,0.299,Poor
138830,VeryGood,VeryPoor,VeryPoor,Excellent,4.21,2.16,0.311,Good
180403,Excellent,Good,VeryGood,Average,5.67,2.67,0.341,VeryGood
194540,Poor,VeryGood,Excellent,Excellent,4.33,2.02,0.32,VeryGood
181582,Average,SlightlyGood,VeryPoor,Excellent,4.61,1.77,0.318,Good
148699,Poor,BelowAverage,SlightlyGood,BelowAverage,4.89,2.25,0.393,Poor
157239,BelowAverage,VeryGood,VeryPoor,BelowAverage,4.27,2.54,0.389,Poor
197981,Excellent,Average,Poor,BelowAverage,5.98,2.13,0.329,Good
135547,Good,Good,Excellent,Average,5.18,2.42,0.339,VeryGood
178678,Excellent,Excellent,BelowAverage,Good,5.65,1.76,0.361,VeryGood
156075,VeryGood,Poor,VeryPoor,Excellent,5.52,2.44,0.368,Good
202618,Poor,Average,BelowAverage,Poor,6.13,2.24,0.34,Poor
113442,VeryGood,Good,SlightlyGood,VeryPoor,6.11,2.74,0.375,Good
206101,SlightlyGood,AboveAverage,Poor,VeryPoor,5.29,2.26,0.299,Poor
123134,Poor,Poor,VeryGood,SlightlyGood,6.09,2.67,0.31,Poor
153191,Excellent,VeryPoor,AboveAverage,SlightlyPoor,5.05,2.86,0.36,Poor
183429,Good,Average,Average,Excellent,5.23,1.87,0.346,Good
118431,VeryGood,VeryPoor,Average,Average,5.09,2.54,0.322,Poor
165517,VeryPoor,Average,AboveAverage,Average,5.95,2.77,0.343,Poor
195744,SlightlyPoor,SlightlyGood,VeryPoor,VeryPoor,4.2,2.25,0.324,Poor
163751,Excellent,AboveAverage,SlightlyPoor,Poor,5.73,1.76,0.386,Good
130375,AboveAverage,SlightlyPoor,Average,Excellent,4.55,2.6,0.383,Good
197163,BelowAverage,Poor,AboveAverage,SlightlyGood,6.06,1.78,0.369,Poor
172420,VeryPoor,Good,BelowAverage,Excellent,5.74,2.54,0.388,Good
164828,Average,Excellent,BelowAverage,SlightlyPoor,4.26,2.58,0.347,Good
114051,Good,AboveAverage,Poor,SlightlyPoor,6,2.47,0.332,Poor
195417,BelowAverage,Poor,Good,SlightlyGood,5.45,1.86,0.356,Good
127976,Excellent,Average,Average,SlightlyPoor,4.72,2.42,0.309,Good
146678,Poor,VeryPoor,SlightlyGood,SlightlyGood,5.43,2.7,0.382,Poor
158757,BelowAverage,AboveAverage,SlightlyGood,VeryGood,5.99,2.44,0.319,Good
152430,SlightlyGood,Average,AboveAverage,VeryPoor,4.23,2.32,0.343,Poor
207254,AboveAverage,Poor,Poor,SlightlyGood,4.77,2.51,0.385,Poor
186754,VeryGood,VeryGood,AboveAverage,Average,6.05,2.65,0.395,Good
154085,Good,SlightlyGood,AboveAverage,BelowAverage,5.35,2.45,0.342,Good
170284,SlightlyGood,BelowAverage,SlightlyPoor,SlightlyPoor,5.79,2.09,0.382,Poor
163055,VeryGood,Good,AboveAverage,SlightlyPoor,4.67,2.75,0.352,Good
178568,SlightlyPoor,VeryGood,SlightlyPoor,VeryGood,4.48,2.26,0.353,Good
157710,AboveAverage,BelowAverage,VeryPoor,SlightlyPoor,5.79,1.75,0.312,Poor
211820,VeryPoor,Good,VeryPoor,Poor,4.75,2.81,0.371,Poor
166443,VeryGood,Poor,Excellent,Good,4.96,2.72,0.351,Good
157740,Average,SlightlyPoor,Excellent,VeryGood,5.86,2.13,0.315,Good
149968,Average,Average,Average,Excellent,4.36,2.87,0.373,Good
155617,BelowAverage,Average,BelowAverage,VeryPoor,5.78,2.71,0.338,Poor
167745,BelowAverage,Poor,Good,VeryGood,4.67,2.87,0.301,Good
125942,Average,SlightlyPoor,Excellent,VeryPoor,4.31,2.48,0.341,Poor
176972,BelowAverage,Excellent,BelowAverage,Poor,4.26,2.64,0.389,Poor
162203,Average,BelowAverage,SlightlyGood,AboveAverage,4.37,2.66,0.312,Good
207424,BelowAverage,Average,Average,VeryGood,4.2,2.72,0.311,Good
193587,Good,BelowAverage,Poor,Average,4.92,2.38,0.393,Poor
174032,AboveAverage,Average,Poor,Poor,5.66,2.63,0.39,Poor
133442,Average,VeryGood,AboveAverage,Poor,5.22,2.88,0.331,Good
111425,BelowAverage,VeryGood,VeryGood,AboveAverage,5.52,1.79,0.337,Good
188243,Average,Good,SlightlyGood,Average,5.94,2.48,0.324,Good
120738,Poor,SlightlyPoor,SlightlyGood,VeryGood,5.33,2.72,0.341,Good
194477,Excellent,Average,Average,SlightlyGood,5.98,2.54,0.342,Good
162370,Poor,Good,BelowAverage,VeryPoor,4.71,1.87,0.377,Poor
163505,Good,SlightlyGood,AboveAverage,SlightlyPoor,5.72,2.65,0.367,Good
162680,BelowAverage,SlightlyGood,Good,Poor,5.65,2.79,0.327,Good
146547,Good,VeryPoor,Good,SlightlyGood,5.65,2.72,0.31,Good
206516,SlightlyGood,Poor,SlightlyGood,Poor,5.17,2.07,0.397,Poor
196260,AboveAverage,AboveAverage,VeryGood,Poor,5.81,2.5,0.334,Good
158702,SlightlyGood,Poor,SlightlyGood,BelowAverage,5.01,2.44,0.398,Poor
211388,BelowAverage,BelowAverage,Poor,Poor,4.86,2.61,0.325,Poor
130537,VeryGood,AboveAverage,Excellent,BelowAverage,5.6,2,0.35,Good
120511,BelowAverage,VeryPoor,Excellent,Poor,5.29,1.98,0.355,Poor
