transaction_id,amount,transaction_type,account_age_days,location_risk,is_foreign_transaction,is_high_risk_country,daily_transaction_count,fraud
500,428.3865576,pos,303,0.594968357,0,1,1,0
501,119.7863882,transfer,4331,0.973940584,0,0,5,0
502,76.80784344,pos,3110,0.327547271,0,0,4,0
503,37.03793016,transfer,2187,0.923143888,0,0,3,0
504,168.0907167,atm,4291,0.269356918,0,0,1,0
505,115.4329584,pos,1551,0.989074465,0,1,6,1
506,17.74736541,online,1793,0.670263687,0,0,2,0
507,241.8301092,pos,647,0.46351148,0,0,3,0
508,172.8994511,pos,4657,0.613390428,0,0,0,0
509,299.1738525,online,713,0.272531169,0,0,3,0
510,129.3604004,pos,4509,0.274173858,0,0,4,0
511,95.04040196,atm,538,0.113554544,0,0,4,0
512,54.17025066,transfer,235,0.114050298,1,0,4,0
513,269.9018362,online,2397,0.347671741,1,0,0,0
514,201.039238,transfer,1505,0.762855478,0,0,4,0
515,4.627293865,atm,1375,0.607971168,0,0,5,0
516,2.672081687,online,4512,0.10258456,0,0,3,0
517,47.23477616,transfer,1910,0.852236525,0,1,2,1
518,166.3647723,transfer,916,0.601367627,0,0,3,0
519,436.4275468,atm,3959,0.960855577,1,0,5,0
520,16.30095099,transfer,81,0.670185467,0,0,0,0
521,90.17241302,atm,2084,0.175174864,0,0,4,0
522,47.94736998,pos,2689,0.473783362,0,1,1,0
523,350.3708554,atm,1691,0.648497598,0,0,6,0
524,184.5913207,pos,757,0.028264701,0,0,3,0
525,182.2190046,online,2671,0.014910264,0,0,4,0
526,63.24155711,transfer,3752,0.129403001,0,0,1,0
527,53.58349363,atm,3553,0.251664435,0,0,4,0
528,31.93888922,atm,468,0.429549124,0,0,6,0
529,5.802696384,transfer,1495,0.487440474,0,0,2,0
530,200.042614,transfer,1020,0.138027609,1,1,6,0
531,167.6117439,online,902,0.673391579,0,0,4,0
532,817.2445598,online,673,0.596138062,0,1,4,0
533,569.4873401,atm,439,0.294464099,0,0,3,0
534,81.06515926,online,4223,0.013659883,0,0,3,0
535,146.528309,pos,2077,0.077647915,0,0,2,0
536,289.6171683,online,445,0.391694776,0,0,3,0
537,189.4772015,online,966,0.153974351,0,0,3,0
538,28.41524446,atm,3791,0.376819606,0,0,3,0
539,59.88268274,pos,464,0.628182605,0,0,2,0
540,13.82963443,online,2199,0.547237428,0,0,2,0
541,308.0223786,pos,2288,0.231175883,1,0,5,0
542,93.18477026,pos,3766,0.343822491,1,0,1,0
543,25.96037254,pos,3177,0.614031198,1,1,2,0
544,111.3829539,transfer,4009,0.860855028,0,0,6,0
545,96.26704347,transfer,3505,0.753213439,1,0,4,0
546,44.34204623,transfer,913,0.553400027,0,0,1,0
547,12.05391214,transfer,497,0.362292998,0,0,3,0
548,111.3441284,atm,1464,0.365051278,0,0,3,0
549,73.46104242,online,4254,0.87941731,0,0,2,0
550,147.9807081,transfer,4268,0.039243576,0,0,1,0
551,73.43098604,atm,494,0.987982644,0,0,4,0
552,191.1770111,online,1427,0.664375411,0,0,5,0
553,80.2754119,transfer,1693,0.681137699,0,0,2,0
554,82.3114581,online,1794,0.037997837,0,0,1,0
555,209.2758643,transfer,2724,0.605529275,0,0,4,0
556,51.6647314,atm,659,0.48477806,0,0,3,0
557,14.38879554,pos,4762,0.105778907,0,0,5,0
558,2.920502143,pos,4463,0.277922011,1,1,2,0
559,140.7057453,online,550,0.890314456,0,0,1,0
560,96.83989671,atm,643,0.549988416,0,0,2,0
561,121.7665348,pos,4351,0.413416575,0,0,1,0
562,23.94814935,transfer,208,0.072682156,0,0,7,0
563,14.66125512,pos,2498,0.714121527,0,0,2,0
564,1.465147627,online,4191,0.702850823,0,0,6,0
565,43.16872615,online,1884,0.614043607,1,0,3,0
566,89.13973757,atm,2887,0.510262646,0,1,1,0
567,49.79818676,online,478,0.433784402,0,0,4,0
568,57.53195628,pos,762,0.593271093,0,0,7,0
569,234.5061523,pos,190,0.233395452,0,0,0,0
570,42.81026144,pos,756,0.941259064,0,0,5,0
571,72.15250281,pos,1447,0.588794529,0,0,3,0
572,153.0871738,atm,4932,0.311192444,0,0,5,0
573,50.50801313,transfer,1664,0.449679851,0,0,3,0
574,97.30904754,transfer,1836,0.805684789,0,0,2,0
575,198.3140644,atm,4229,0.161616061,0,0,3,0
576,298.6190415,online,4151,0.292835622,0,0,2,0
577,15.90818793,transfer,4061,0.679508023,0,0,5,0
578,261.1662763,online,4606,0.315489206,0,0,3,0
579,67.7502781,transfer,4766,0.792501682,0,0,4,0
580,29.87354544,online,3613,0.130453487,0,0,2,0
581,61.45869674,atm,1690,0.76268617,0,0,1,0
582,391.3653098,pos,1317,0.068351715,0,0,5,0
583,67.84912927,online,4830,0.012592613,0,0,4,0
584,39.86160321,pos,3187,0.898223519,0,0,5,0
585,100.3486274,online,4021,0.581339217,0,0,5,0
586,27.46284677,online,4355,0.351826897,0,0,3,0
587,7.889530498,online,1146,0.232594637,0,0,5,0
588,13.79752197,online,4395,0.616885783,0,0,2,0
589,13.70184241,online,561,0.509002184,0,0,1,0
590,16.47599016,pos,1913,0.991597776,0,0,3,0
591,14.94600661,online,1865,0.983215987,0,0,6,0
592,102.4084051,pos,297,0.635024566,0,0,4,0
593,20.0746357,atm,2410,0.442870506,0,1,1,0
594,42.41393158,transfer,2637,0.491140969,0,0,6,0
595,227.0974125,online,1462,0.682479066,1,0,3,0
596,64.23811416,transfer,4293,0.101574544,0,0,2,0
597,110.1289084,pos,2269,0.328352074,0,1,0,0
598,18.91285171,atm,995,0.075272241,0,0,4,0
599,21.3550981,atm,8,0.07336076,0,0,1,0
600,4.172721272,atm,2592,0.195839242,1,0,4,0
601,18.50473441,transfer,2516,0.485253255,0,0,2,0
602,32.65481186,pos,4416,0.784774321,1,0,6,0
603,19.48118175,online,1418,0.485495891,0,0,2,0
604,9.288590786,online,2317,0.335476611,0,0,2,0
605,12.85562135,pos,3933,0.08235299,0,0,6,0
606,61.76293434,transfer,1288,0.550295523,0,0,5,0
607,23.10922063,online,2845,0.271268586,0,0,1,0
608,45.29811155,pos,1119,0.614934178,0,0,4,0
609,70.00051847,online,553,0.977187739,0,0,1,0
610,117.2457434,atm,661,0.111314321,0,0,4,0
611,4.01057301,online,716,0.212125399,0,0,3,0
612,160.6494244,transfer,3586,0.473094538,0,0,3,0
613,98.85936904,pos,3762,0.968613815,0,0,3,0
614,8.529543038,transfer,2530,0.771809776,0,0,1,0
615,206.8134698,pos,3971,0.898229193,0,1,3,1
616,253.6693546,atm,3408,0.333714848,0,0,2,0
617,6.302282756,pos,1459,0.992038474,1,0,3,0
618,32.41768431,online,3268,0.102832816,0,0,3,0
619,164.0935183,online,855,0.052972906,0,0,1,0
620,137.935724,atm,4761,0.855602627,0,1,3,1
621,20.39796321,pos,3538,0.92726487,0,0,4,0
622,23.48990312,atm,1898,0.090585358,0,0,3,0
623,46.278511,online,273,0.113427427,0,0,4,0
624,66.26625647,transfer,4088,0.033174158,0,0,4,0
625,96.30018341,atm,1273,0.104507563,0,0,2,0
626,46.0312563,transfer,4375,0.209419817,0,0,2,0
627,62.08911092,transfer,4020,0.970076619,1,0,0,0
628,137.622894,pos,816,0.667860222,0,1,2,0
629,3.737295232,atm,4372,0.778553026,0,0,4,0
630,29.09366219,transfer,923,0.776139404,0,0,3,0
631,124.9491875,transfer,4738,0.53507375,0,0,2,0
632,225.5766754,pos,4601,0.797488978,0,0,6,0
633,71.67791122,pos,4868,0.595807532,0,0,1,0
634,75.95295024,online,1265,0.314546098,0,0,2,0
635,11.33613385,transfer,3725,0.561110109,1,0,6,0
636,59.31432461,online,2788,0.533508586,0,0,1,0
637,76.06067991,transfer,2723,0.823453054,0,0,2,0
638,27.76928033,online,4224,0.981727217,0,0,5,0
639,31.36746119,pos,2551,0.411042565,0,0,3,0
640,47.36649848,atm,2950,0.763390678,0,0,7,0
641,2.027536075,pos,1674,0.099763004,0,0,2,0
642,38.87247613,online,4588,0.776831369,1,0,2,0
643,23.75569356,online,3093,0.371416912,0,0,1,0
644,39.67492302,atm,2839,0.039390163,0,0,0,0
645,12.75631033,transfer,1667,0.363246179,0,0,2,0
646,221.20799,online,4512,0.610642751,0,0,2,0
647,90.03988139,online,2196,0.119250168,0,0,4,0
648,113.6632958,online,1385,0.924034492,0,1,1,1
649,155.6709032,atm,4404,0.077672413,1,0,6,0
650,69.00364218,pos,3955,0.93000672,0,0,3,0
651,9.093209452,online,2900,0.707137518,0,1,6,1
652,77.02583633,atm,61,0.329712175,0,1,5,0
653,88.39230579,online,3948,0.390750348,0,0,1,0
654,136.8216649,transfer,2291,0.740809365,0,0,3,0
655,56.50346494,atm,473,0.601471101,0,1,5,0
656,13.64846667,online,959,0.671642921,0,0,1,0
657,33.37621803,atm,533,0.389164617,0,0,4,0
658,45.11148255,online,494,0.487813482,0,0,3,0
659,103.8224612,pos,82,0.989867484,0,0,1,0
660,84.57817212,online,4975,0.21392287,0,0,2,0
661,44.02067597,atm,2971,0.417856187,0,0,3,0
662,430.6195772,transfer,12,0.291823188,0,0,2,0
663,93.08330085,transfer,4545,0.76511151,0,0,3,0
664,27.07945288,transfer,762,0.764012626,0,0,3,0
665,10.73430046,online,3186,0.292445461,0,0,3,0
666,16.58882926,pos,26,0.081390317,0,0,3,0
667,28.23068494,online,1807,0.011432677,0,0,2,0
668,17.5164875,transfer,4158,0.427450533,0,0,1,0
669,20.64917455,atm,4325,0.410337594,0,0,1,0
670,33.56058482,transfer,4703,0.988389879,0,0,4,0
671,19.04024337,atm,3660,0.469802076,1,0,2,0
672,227.0751449,pos,1526,0.25641837,0,0,1,0
673,8.363571259,atm,761,0.891229441,0,0,2,0
674,74.34123501,online,595,0.49106795,1,0,4,0
675,52.83055565,online,1056,0.599175635,0,0,1,0
676,403.8642166,online,1855,0.09566871,0,0,4,0
677,11.88273457,atm,3084,0.382916407,0,0,3,0
678,50.72579937,online,3917,0.944223674,0,0,3,0
679,348.9059664,online,3676,0.589505384,0,0,2,0
680,200.6244062,online,2049,0.344501855,0,0,1,0
681,169.8663034,pos,1459,0.625667181,0,0,3,0
682,29.82750835,atm,1220,0.91041109,0,0,0,0
683,18.73995328,atm,4229,0.2739906,0,0,2,0
684,110.4559599,transfer,4182,0.505116718,0,0,4,0
685,265.0385095,atm,1500,0.958690654,0,0,1,0
686,81.36504219,pos,1831,0.172396143,0,1,0,0
687,84.77275615,atm,3396,0.719663926,0,0,0,0
688,32.84750308,pos,1204,0.614481008,0,0,4,0
689,146.7473758,pos,4271,0.679675131,0,0,1,0
690,20.70779821,atm,2811,0.351219631,0,0,3,0
691,39.10878131,transfer,3093,0.313879373,0,0,4,0
692,55.41445501,online,3045,0.684209671,0,1,1,0
693,70.84849626,online,4674,0.215543285,0,0,3,0
694,27.76125836,atm,3515,0.419654745,0,0,2,0
695,12.19832721,atm,1799,0.188174646,0,0,3,0
696,94.31996574,pos,2576,0.008304841,1,0,2,0
697,34.05633684,atm,145,0.97005736,0,0,2,0
698,87.04530683,pos,4858,0.431702979,0,0,2,0
699,16.76647528,transfer,3927,0.969349614,0,1,2,1
700,65.6121378,atm,1378,0.14032352,0,0,4,0
701,76.05472481,online,3147,0.587366779,0,0,3,0
702,5.321465146,online,1826,0.200974033,0,0,2,0
703,41.03836014,atm,794,0.790074127,0,0,3,0
704,14.43493268,pos,1602,0.783702989,0,0,4,0
705,6.547225877,online,4415,0.112607149,0,0,4,0
706,460.1201311,pos,1111,0.912064453,0,0,3,0
707,38.91300225,atm,4054,0.194629647,0,1,5,0
708,166.0070614,atm,4794,0.612977342,0,0,0,0
709,29.38888343,online,3938,0.98563362,0,0,1,0
710,114.4141351,atm,3964,0.882396535,0,0,2,0
711,142.8066223,transfer,4943,0.956563929,1,0,4,0
712,90.54465942,transfer,783,0.342598771,0,1,3,0
713,63.7856644,online,1117,0.105575642,1,1,4,0
714,53.07578135,transfer,1751,0.188346873,0,0,2,0
715,42.90433017,pos,2577,0.500494895,0,0,0,0
716,265.2556048,online,4028,0.793229678,0,1,1,1
717,177.5607071,online,3337,0.150153644,0,0,4,0
718,335.3176389,pos,4388,0.659731532,0,0,2,0
719,13.27285418,transfer,1488,0.323577604,0,0,3,0
720,131.2551363,transfer,3876,0.341202072,0,0,6,0
721,278.6127265,transfer,3632,0.66191773,0,0,3,0
722,19.99558097,online,4193,0.46699942,0,0,2,0
723,6.881031747,online,3959,0.812033293,0,0,2,0
724,135.1393153,transfer,3398,0.15591851,0,0,2,0
725,85.44271442,atm,74,0.78994827,0,0,5,0
726,184.4077141,transfer,1360,0.064235248,0,0,3,0
727,15.05582464,pos,1092,0.19405388,0,0,1,0
728,158.6050111,online,4854,0.656149715,0,0,5,0
729,22.51797731,pos,1942,0.854925657,0,1,3,1
730,17.8715199,pos,3149,0.252679628,0,0,3,0
731,17.94446566,online,4304,0.327191606,0,1,2,0
732,168.5103283,atm,1245,0.537120748,0,0,2,0
733,109.4213639,transfer,1286,0.211572806,0,0,4,0
734,74.03759563,pos,4506,0.811156262,0,0,3,0
735,44.44614017,online,3037,0.773636645,0,0,6,0
736,209.7202667,pos,771,0.145291712,0,1,0,0
737,49.83127497,transfer,1844,0.463829732,0,0,3,0
738,169.6082663,atm,74,0.774827767,0,0,4,0
739,57.82748811,atm,1661,0.337329531,0,0,2,0
740,47.31195658,atm,4350,0.633106823,1,1,2,0
741,62.11610599,online,820,0.050213121,0,0,2,0
742,35.86452754,online,3819,0.608688761,0,0,2,0
743,137.6777313,atm,332,0.15265298,1,0,1,0
744,69.86028157,transfer,1422,0.830583325,0,0,5,0
745,26.4242531,transfer,3656,0.355449464,1,0,2,0
746,229.833985,online,4932,0.281553863,0,0,2,0
747,48.43317424,atm,1692,0.840888977,0,0,1,0
748,78.42823822,transfer,4551,0.050144023,0,0,6,0
749,236.9495609,transfer,4409,0.396608799,0,1,2,0
750,97.87993039,transfer,228,0.370003541,0,0,2,0
751,12.43146159,online,2882,0.284800374,0,0,3,0
752,281.0616684,atm,4954,0.911754332,0,0,5,0
753,98.80769289,pos,2866,0.750928394,0,0,1,0
754,40.78263156,atm,2576,0.063923164,0,0,6,0
755,14.99768206,atm,4523,0.714687449,0,0,5,0
756,158.0001396,online,465,0.527299133,1,0,6,0
757,96.77755076,transfer,278,0.900867894,0,0,5,0
758,76.2413858,transfer,4115,0.312945617,0,0,3,0
759,224.3303331,online,66,0.574162,0,0,3,0
760,155.3990014,online,4263,0.500755275,0,0,2,0
761,16.44913201,online,403,0.489560906,0,1,3,0
762,37.35625514,online,3984,0.4561054,0,0,6,0
763,28.56696185,online,4505,0.205629476,0,0,5,0
764,136.2368062,pos,3479,0.755709922,0,0,2,0
765,3.410753986,atm,3445,0.451336033,0,0,1,0
766,84.37135564,atm,4693,0.958516275,0,1,7,1
767,143.7413716,atm,4420,0.260808427,0,0,4,0
768,209.3667344,transfer,3040,0.68274384,0,0,2,0
769,41.86745935,pos,1438,0.94071708,1,0,3,0
770,172.1807964,atm,429,0.663458323,1,0,5,0
771,11.72438851,transfer,2683,0.871272908,0,0,2,0
772,187.3743957,pos,2778,0.82748096,0,0,2,0
773,13.63796305,pos,3379,0.360117715,1,0,3,0
774,50.63146312,transfer,393,0.60012394,0,0,5,0
775,159.6005363,pos,4542,0.15626134,0,0,3,0
776,16.24217899,transfer,342,0.535525883,0,1,3,0
777,26.03930224,atm,133,0.230421972,1,0,2,0
778,128.1043098,transfer,265,0.743736815,0,0,4,0
779,127.3096172,pos,4189,0.528058422,0,0,7,0
780,102.4844209,atm,1686,0.411227363,0,0,1,0
781,118.4001709,atm,1435,0.268797096,0,0,3,0
782,78.24691012,online,1661,0.998698482,0,0,3,0
783,29.00836993,online,3818,0.071710521,0,0,3,0
784,42.41831938,pos,2355,0.043560681,0,0,2,0
785,20.04012745,transfer,266,0.2172574,0,0,1,0
786,239.0876139,transfer,4742,0.971072459,0,0,4,0
787,87.56090546,pos,1137,0.979238168,0,0,4,0
788,51.22456595,atm,4550,0.654927735,0,0,6,0
789,61.99075063,pos,4927,0.880106667,0,0,3,0
790,294.2823737,pos,1391,0.213961731,0,0,3,0
791,16.64695501,atm,1113,0.972042094,0,0,3,0
792,88.24446091,transfer,2235,0.14278485,0,1,3,0
793,70.49944408,pos,2867,0.101125188,1,0,6,0
794,94.5344318,transfer,3069,0.112211539,0,1,5,0
795,1.827618041,pos,2180,0.573127923,0,0,5,0
796,205.6693523,atm,4968,0.780974401,0,0,3,0
797,268.9988537,atm,635,0.366667178,0,0,4,0
798,83.27154639,online,3632,0.977895988,1,0,2,0
799,119.2870741,atm,1400,0.434420138,0,1,1,0
800,255.7469358,online,4787,0.150448551,0,0,1,0
801,122.8397453,pos,2740,0.465966748,1,0,3,0
802,16.55105091,transfer,3171,0.679037165,0,0,0,0
803,85.87021499,atm,1866,0.832225781,0,0,4,0
804,93.3220857,atm,1956,0.45876829,0,0,2,0
805,55.18745039,atm,4678,0.593606826,0,0,6,0
806,133.3490304,pos,2219,0.267344712,1,0,4,0
807,272.3676886,online,1390,0.645916526,0,0,2,0
808,259.7876213,pos,4880,0.985971944,1,0,5,0
809,59.93642963,transfer,3131,0.049053573,1,0,1,0
810,12.01787046,pos,4277,0.886530671,0,0,7,0
811,418.9173989,transfer,4115,0.562282503,0,0,2,0
812,182.5718111,atm,1250,0.25209866,0,0,1,0
813,13.31459597,transfer,3167,0.95488971,0,1,5,1
814,253.6307941,transfer,1246,0.483354303,0,0,3,0
815,203.9423931,online,54,0.331690252,0,1,1,0
816,73.1551386,transfer,2911,0.181497628,0,0,6,0
817,89.47137868,transfer,2397,0.24445221,1,0,5,0
818,50.91648434,pos,443,0.832849042,0,0,4,0
819,5.631814924,atm,4676,0.614410009,0,0,4,0
820,40.82648863,pos,3612,0.913245619,1,0,3,0
821,162.3807911,pos,4378,0.231968452,0,0,4,0
822,0.464278407,atm,2408,0.121138574,0,1,2,0
823,40.57138966,atm,823,0.006087531,0,0,3,0
824,50.77780949,transfer,3703,0.507862038,0,0,0,0
825,77.08830241,transfer,2940,0.99830693,0,0,3,0
826,252.3925476,online,4737,0.694965269,0,1,3,0
827,42.51771109,pos,1032,0.308394592,0,0,2,0
828,42.6106486,atm,2017,0.876858583,1,0,3,0
829,133.7508952,transfer,563,0.781722266,0,0,3,0
830,60.18777735,atm,2539,0.015415166,0,0,1,0
831,25.43824737,transfer,341,0.816860481,0,0,1,0
832,60.22823506,online,4568,0.300526757,0,0,1,0
833,15.18199219,online,3776,0.149673465,0,0,2,0
834,19.40545032,atm,2297,0.22633084,1,0,2,0
835,68.98880428,online,235,0.468579804,0,1,1,0
836,54.28762163,atm,1117,0.424867927,0,0,3,0
837,246.3292735,transfer,1909,0.288887299,0,1,3,0
838,45.0034583,pos,1418,0.172218322,0,0,0,0
839,86.89023838,online,4920,0.76223079,0,0,2,0
840,100.0390773,transfer,1292,0.990109784,0,0,2,0
841,1.318094483,pos,3489,0.77779158,0,0,6,0
842,108.9268197,pos,4728,0.295936968,0,1,4,0
843,19.60586402,pos,3655,0.244808961,0,0,2,0
844,324.5998272,transfer,529,0.217665876,0,0,5,0
845,16.09469043,transfer,3325,0.136695074,0,1,2,0
846,53.55011145,atm,1981,0.55133055,1,0,5,0
847,8.921343765,pos,2940,0.605400372,0,0,3,0
848,576.8081615,pos,1330,0.705502661,0,0,2,0
849,69.75468657,pos,1234,0.680213371,0,0,2,0
850,90.48193241,atm,1754,0.292333311,0,0,4,0
851,6.943205083,pos,2801,0.330311005,0,0,3,0
852,138.6136255,transfer,2934,0.681514535,0,0,4,0
853,23.56028383,pos,2760,0.349447641,0,0,7,0
854,228.3314857,online,2776,0.21262319,0,0,4,0
855,22.95888282,transfer,3488,0.374336154,1,0,5,0
856,21.15704298,atm,3851,0.272084158,0,0,1,0
857,3.723434186,pos,2528,0.088312721,0,0,2,0
858,63.87857933,online,4998,0.830138902,0,0,4,0
859,83.20441037,atm,891,0.853111389,1,0,0,0
860,6.796694018,atm,2066,0.2197503,0,0,3,0
861,149.4002594,transfer,1189,0.0647722,0,0,1,0
862,60.38346503,atm,4298,0.738827437,1,0,2,0
863,74.31576546,atm,741,0.211528626,0,0,2,0
864,58.11814718,atm,1370,0.393435489,0,1,3,0
865,51.20982013,atm,1390,0.064135252,0,0,3,0
866,82.01634571,pos,2001,0.226269585,1,0,3,0
867,16.87030068,pos,1472,0.792902278,1,1,3,1
868,20.08050862,pos,1537,0.804396447,1,0,2,0
869,197.8949328,pos,319,0.207084825,0,0,3,0
870,292.0911709,online,2265,0.335913845,1,0,1,0
871,46.73021875,pos,1895,0.134238419,0,0,3,0
872,31.57313657,atm,3712,0.07417263,0,0,3,0
873,103.2823265,pos,4820,0.992171714,0,0,5,0
874,52.54895676,pos,2823,0.655593951,0,0,6,0
875,2.571414873,transfer,4509,0.542096509,0,1,1,0
876,16.97836033,atm,1276,0.7654985,0,1,2,1
877,125.868326,pos,3084,0.84007716,1,0,5,0
878,107.5649782,pos,401,0.806714768,0,0,3,0
879,2.746985788,pos,724,0.016539449,0,0,3,0
880,25.09929739,online,2330,0.186807898,1,0,3,0
881,26.2761579,pos,1136,0.654905302,0,0,0,0
882,111.4414723,transfer,2771,0.375759348,0,0,0,0
883,1.990738129,atm,4847,0.982482651,0,0,1,0
884,10.99360586,atm,268,0.665404793,0,0,3,0
885,160.9018427,pos,570,0.956548909,0,0,4,0
886,19.66777095,pos,2557,0.201446482,0,0,3,0
887,105.7699089,pos,1974,0.863957028,1,0,2,0
888,27.20486222,atm,546,0.321352306,0,0,3,0
889,10.47400335,atm,2823,0.989564808,0,0,1,0
890,27.86195164,online,4461,0.157688672,0,1,1,0
891,128.1094813,transfer,4643,0.516339819,0,0,1,0
892,193.5836337,online,271,0.792844534,0,0,3,0
893,177.3251,transfer,739,0.432642481,1,0,3,0
894,50.61424895,online,1258,0.46808406,0,0,3,0
895,110.2876778,atm,59,0.986355796,0,0,5,0
896,22.93934103,online,4182,0.42530815,1,0,5,0
897,34.69335886,transfer,4859,0.604072101,0,0,5,0
898,226.6598629,pos,390,0.054539661,0,0,3,0
899,1.30871884,transfer,719,0.84221008,0,0,1,0
900,8.938713963,pos,4245,0.648168049,0,0,2,0
901,23.30502802,atm,4679,0.404020103,0,0,2,0
902,2.689053522,transfer,121,0.01616954,0,0,0,0
903,20.02030033,online,2653,0.591668821,0,0,2,0
904,87.47687287,transfer,2304,0.012657828,0,0,2,0
905,54.71863184,pos,4862,0.001203614,1,0,1,0
906,223.1863021,atm,2912,0.616098562,1,0,2,0
907,170.0695903,online,800,0.189017067,0,0,2,0
908,41.82728052,transfer,3381,0.19188755,0,0,4,0
909,30.03262521,pos,2107,0.653271566,0,0,1,0
910,47.75398081,online,1110,0.053697188,0,1,7,0
911,89.23177501,atm,1251,0.313405561,1,0,5,0
912,31.20617098,online,2641,0.149431902,1,0,2,0
913,97.85622455,atm,1650,0.58017637,1,0,1,0
914,52.66360393,online,1346,0.661765155,0,0,2,0
915,80.30673665,transfer,2957,0.721135854,1,0,4,0
916,57.29253951,pos,2447,0.255231217,1,1,1,0
917,34.87999753,transfer,4995,0.089249752,0,0,3,0
918,296.5267221,transfer,3365,0.078683657,0,0,8,0
919,144.2254504,atm,485,0.426151548,0,0,2,0
920,15.09544981,atm,803,0.945844409,0,0,3,0
921,202.8504928,atm,1716,0.217729034,1,0,2,0
922,66.83203297,transfer,1916,0.256741601,0,0,2,0
923,224.953949,online,3484,0.100888802,0,0,4,0
924,160.8714454,online,1758,0.605570274,0,1,9,0
925,55.37566193,transfer,1810,0.679872874,0,0,3,0
926,2.272558948,transfer,3008,0.642931208,1,0,5,0
927,31.29005478,pos,3226,0.861130243,0,0,3,0
928,78.00877557,atm,3496,0.486425835,0,0,1,0
929,100.3697332,atm,2321,0.134457041,0,0,2,0
930,29.82546799,transfer,1671,0.289405131,0,0,2,0
931,15.00744188,transfer,4616,0.662429973,0,0,5,0
932,180.1387087,online,1152,0.613121974,1,0,5,0
933,416.0624163,transfer,4748,0.53100313,0,0,2,0
934,74.5894547,online,2224,0.682964419,0,0,2,0
935,18.83548637,transfer,2668,0.63739085,0,0,6,0
936,31.78764717,pos,211,0.881324889,0,0,2,0
937,1.856188741,pos,2495,0.586016377,1,0,6,0
938,245.6888528,online,4682,0.778601359,0,0,3,0
939,12.52810438,atm,4263,0.248707156,0,0,2,0
940,85.92406689,pos,2508,0.678182585,0,0,3,0
941,32.02813286,online,2964,0.902194118,0,0,2,0
942,80.78355154,transfer,3429,0.385732328,0,0,5,0
943,105.3888634,transfer,3376,0.779104187,0,0,1,0
944,177.0439192,online,3956,0.724789301,0,0,4,0
945,23.12025275,atm,3706,0.059526197,1,0,4,0
946,1.105672963,online,3406,0.58150831,0,0,5,0
